Date,Open,High,Low,Close,Volume,Name
2016-09-26,111.64,113.39,111.55,112.88,29869442,AAPL
2016-09-27,113.0,113.18,112.34,113.09,24607412,AAPL
2016-09-28,113.69,114.64,113.43,113.95,29641085,AAPL
2016-09-29,113.16,113.8,111.8,112.18,35886990,AAPL
2016-09-30,112.46,113.37,111.8,113.05,36379106,AAPL
2016-10-03,112.71,113.05,112.28,112.52,21701760,AAPL
2016-10-04,113.06,114.31,112.63,113.0,29736835,AAPL
2016-10-05,113.4,113.66,112.69,113.05,21453089,AAPL
2016-10-06,113.7,114.34,113.13,113.89,28779313,AAPL
2016-10-07,114.31,114.56,113.51,114.06,24358443,AAPL
2016-10-10,115.02,116.75,114.72,116.05,36235956,AAPL
2016-10-11,117.7,118.69,116.2,116.3,64041043,AAPL
2016-10-12,117.35,117.98,116.75,117.34,37586787,AAPL
2016-10-13,116.79,117.44,115.72,116.98,35192406,AAPL
2016-10-14,117.88,118.17,117.13,117.63,35652191,AAPL
2016-10-17,117.33,117.84,116.78,117.55,23624896,AAPL
2016-10-18,118.18,118.21,117.45,117.47,24553478,AAPL
2016-10-19,117.25,117.76,113.8,117.12,20034594,AAPL
2016-10-20,116.86,117.38,116.33,117.06,24125801,AAPL
2016-10-21,116.81,116.91,116.28,116.6,23192665,AAPL
2016-10-24,117.1,117.74,117.0,117.65,23538673,AAPL
2016-10-25,117.95,118.36,117.31,118.25,48128970,AAPL
2016-10-26,114.31,115.7,113.31,115.59,66134219,AAPL
2016-10-27,115.39,115.86,114.1,114.48,34562045,AAPL
2016-10-28,113.87,115.21,113.45,113.72,37861662,AAPL
2016-10-31,113.65,114.23,113.2,113.54,26419398,AAPL
2016-11-01,113.46,113.77,110.53,111.49,43825812,AAPL
2016-11-02,111.4,112.35,111.23,111.59,28331709,AAPL
2016-11-03,110.98,111.46,109.55,109.83,26932602,AAPL
2016-11-04,108.53,110.25,108.11,108.84,30836997,AAPL
2016-11-07,110.08,110.51,109.46,110.41,32560000,AAPL
2016-11-08,110.31,111.72,109.7,111.06,24254179,AAPL
2016-11-09,109.88,111.32,108.05,110.88,59176361,AAPL
2016-11-10,111.09,111.09,105.83,107.79,57134541,AAPL
2016-11-11,107.12,108.87,106.55,108.43,34143898,AAPL
2016-11-14,107.71,107.81,104.08,105.71,51175504,AAPL
2016-11-15,106.57,107.68,106.16,107.11,32264510,AAPL
2016-11-16,106.7,110.23,106.6,109.99,58840522,AAPL
2016-11-17,109.81,110.35,108.83,109.95,26964598,AAPL
2016-11-18,109.72,110.54,109.66,110.06,28428917,AAPL
2016-11-21,110.12,111.99,110.01,111.73,29264571,AAPL
2016-11-22,111.95,112.42,111.4,111.8,25965534,AAPL
2016-11-23,111.36,111.51,110.33,111.23,27426394,AAPL
2016-11-25,111.47,111.87,110.95,111.79,11475922,AAPL
2016-11-28,111.43,112.46,111.39,111.57,27193983,AAPL
2016-11-29,110.78,112.03,110.07,111.46,28528750,AAPL
2016-11-30,111.6,112.2,110.27,110.52,36162258,AAPL
2016-12-01,110.36,110.94,109.03,109.49,37086862,AAPL
2016-12-02,109.17,110.09,108.85,109.9,26527997,AAPL
2016-12-05,110.0,110.03,108.25,109.11,34324540,AAPL
2016-12-06,109.5,110.36,109.19,109.95,26195462,AAPL
2016-12-07,109.26,111.19,109.16,111.03,29998719,AAPL
2016-12-08,110.86,112.43,110.6,112.12,27068316,AAPL
2016-12-09,112.31,114.7,112.31,113.95,34402627,AAPL
2016-12-12,113.29,115.0,112.49,113.3,26374377,AAPL
2016-12-13,113.84,115.92,113.75,115.19,43733811,AAPL
2016-12-14,115.04,116.2,114.98,115.19,34031834,AAPL
2016-12-15,115.38,116.73,115.23,115.82,46524544,AAPL
2016-12-16,116.47,116.5,115.64,115.97,44351134,AAPL
2016-12-19,115.8,117.38,115.75,116.64,27779423,AAPL
2016-12-20,116.74,117.5,116.68,116.95,21424965,AAPL
2016-12-21,116.8,117.4,116.78,117.06,23783165,AAPL
2016-12-22,116.35,116.51,115.64,116.29,26085854,AAPL
2016-12-23,115.59,116.52,115.59,116.52,14249484,AAPL
2016-12-27,116.52,117.8,116.49,117.26,18296855,AAPL
2016-12-28,117.52,118.02,116.2,116.76,20905892,AAPL
2016-12-29,116.45,117.11,116.4,116.73,15039519,AAPL
2016-12-30,116.65,117.2,115.43,115.82,30586265,AAPL
2017-01-03,115.8,116.33,114.76,116.15,28781865,AAPL
2017-01-04,115.85,116.51,115.75,116.02,21118116,AAPL
2017-01-05,115.92,116.86,115.81,116.61,22193587,AAPL
2017-01-06,116.78,118.16,116.47,117.91,31751900,AAPL
2017-01-09,117.95,119.43,117.94,118.99,33561948,AAPL
2017-01-10,118.77,119.38,118.3,119.11,24462051,AAPL
2017-01-11,118.74,119.93,118.6,119.75,27588593,AAPL
2017-01-12,118.9,119.3,118.21,119.25,27086220,AAPL
2017-01-13,119.11,119.62,118.81,119.04,26111948,AAPL
2017-01-17,118.34,120.24,118.22,120.0,34439843,AAPL
2017-01-18,120.0,120.5,119.71,119.99,23712961,AAPL
2017-01-19,119.4,120.09,119.37,119.78,25597291,AAPL
2017-01-20,120.45,120.45,119.73,120.0,32597892,AAPL
2017-01-23,120.0,120.81,119.77,120.08,22050218,AAPL
2017-01-24,119.55,120.1,119.5,119.97,23211038,AAPL
2017-01-25,120.42,122.1,120.28,121.88,32586673,AAPL
2017-01-26,121.67,122.44,121.6,121.94,26337576,AAPL
2017-01-27,122.14,122.35,121.6,121.95,20562944,AAPL
2017-01-30,120.93,121.63,120.66,121.63,30377503,AAPL
2017-01-31,121.15,121.39,120.62,121.35,49200993,AAPL
2017-02-01,127.03,130.49,127.01,128.75,111985040,AAPL
2017-02-02,127.98,129.39,127.78,128.53,33710411,AAPL
2017-02-03,128.31,129.19,128.16,129.08,24507301,AAPL
2017-02-06,129.13,130.5,128.9,130.29,26845924,AAPL
2017-02-07,130.54,132.09,130.45,131.53,38183841,AAPL
2017-02-08,131.35,132.22,131.22,132.04,23004072,AAPL
2017-02-09,131.65,132.44,131.12,132.42,28349859,AAPL
2017-02-10,132.46,132.94,132.05,132.12,20065458,AAPL
2017-02-13,133.08,133.82,132.75,133.29,23035421,AAPL
2017-02-14,133.47,135.09,133.25,135.02,33226223,AAPL
2017-02-15,135.52,136.27,134.62,135.51,35623100,AAPL
2017-02-16,135.67,135.9,134.84,135.34,22584555,AAPL
2017-02-17,135.1,135.83,135.1,135.72,22198197,AAPL
2017-02-21,136.23,136.75,135.98,136.7,24507156,AAPL
2017-02-22,136.43,137.12,136.11,137.11,20836932,AAPL
2017-02-23,137.38,137.48,136.3,136.53,20788186,AAPL
2017-02-24,135.91,136.66,135.28,136.66,21776585,AAPL
2017-02-27,137.14,137.44,136.28,136.93,20257426,AAPL
2017-02-28,137.08,137.44,136.7,136.99,23482860,AAPL
2017-03-01,137.89,140.15,137.6,139.79,36414585,AAPL
2017-03-02,140.0,140.28,138.76,138.96,26210984,AAPL
2017-03-03,138.78,139.83,138.59,139.78,21571121,AAPL
2017-03-06,139.36,139.77,138.6,139.34,21750044,AAPL
2017-03-07,139.06,139.98,138.79,139.52,17446297,AAPL
2017-03-08,138.95,139.8,138.82,139.0,18707236,AAPL
2017-03-09,138.74,138.79,137.05,138.68,22155904,AAPL
2017-03-10,139.25,139.36,138.64,139.14,19612801,AAPL
2017-03-13,138.85,139.43,138.82,139.2,17421717,AAPL
2017-03-14,139.3,139.65,138.84,138.99,15309065,AAPL
2017-03-15,139.41,140.75,139.02,140.46,25691774,AAPL
2017-03-16,140.72,141.02,140.26,140.69,19231998,AAPL
2017-03-17,141.0,141.0,139.89,139.99,43884952,AAPL
2017-03-20,140.4,141.5,140.23,141.46,21542038,AAPL
2017-03-21,142.11,142.8,139.73,139.84,39529912,AAPL
2017-03-22,139.84,141.6,139.76,141.42,25860165,AAPL
2017-03-23,141.26,141.58,140.61,140.92,20346301,AAPL
2017-03-24,141.5,141.74,140.35,140.64,22395563,AAPL
2017-03-27,139.39,141.22,138.62,140.88,23575094,AAPL
2017-03-28,140.91,144.04,140.62,143.8,33374805,AAPL
2017-03-29,143.68,144.49,143.19,144.12,29189955,AAPL
2017-03-30,144.19,144.5,143.5,143.93,21207252,AAPL
2017-03-31,143.72,144.27,143.01,143.66,19661651,AAPL
2017-04-03,143.71,144.12,143.05,143.7,19985714,AAPL
2017-04-04,143.25,144.89,143.17,144.77,19891354,AAPL
2017-04-05,144.22,145.46,143.81,144.02,27717854,AAPL
2017-04-06,144.29,144.52,143.45,143.66,21149034,AAPL
2017-04-07,143.73,144.18,143.27,143.34,16672198,AAPL
2017-04-10,143.6,143.88,142.9,143.17,18933397,AAPL
2017-04-11,142.94,143.35,140.06,141.63,30379376,AAPL
2017-04-12,141.6,142.15,141.01,141.8,20350000,AAPL
2017-04-13,141.91,142.38,141.05,141.05,17822880,AAPL
2017-04-17,141.48,141.88,140.87,141.83,16582094,AAPL
2017-04-18,141.41,142.04,141.11,141.2,14697544,AAPL
2017-04-19,141.88,142.0,140.45,140.68,17328375,AAPL
2017-04-20,141.22,142.92,141.16,142.44,23319562,AAPL
2017-04-21,142.44,142.68,141.85,142.27,17320928,AAPL
2017-04-24,143.5,143.95,143.18,143.64,17134333,AAPL
2017-04-25,143.91,144.9,143.87,144.53,18871501,AAPL
2017-04-26,144.47,144.6,143.38,143.68,20041241,AAPL
2017-04-27,143.92,144.16,143.31,143.79,14246347,AAPL
2017-04-28,144.09,144.3,143.27,143.65,20860358,AAPL
2017-05-01,145.1,147.2,144.96,146.58,33602943,AAPL
2017-05-02,147.54,148.09,146.84,147.51,45352194,AAPL
2017-05-03,145.59,147.49,144.27,147.06,45697034,AAPL
2017-05-04,146.52,147.14,145.81,146.53,23371872,AAPL
2017-05-05,146.76,148.98,146.76,148.96,27327725,AAPL
2017-05-08,149.03,153.7,149.03,153.01,48752413,AAPL
2017-05-09,153.87,154.88,153.45,153.99,39130363,AAPL
2017-05-10,153.63,153.94,152.11,153.26,25805692,AAPL
2017-05-11,152.45,154.07,152.31,153.95,27255058,AAPL
2017-05-12,154.7,156.42,154.67,156.1,32527017,AAPL
2017-05-15,156.01,156.65,155.05,155.7,26009719,AAPL
2017-05-16,155.94,156.06,154.72,155.47,20048478,AAPL
2017-05-17,153.6,154.57,149.71,150.25,50767678,AAPL
2017-05-18,151.27,153.34,151.13,152.54,33568215,AAPL
2017-05-19,153.38,153.98,152.63,153.06,26960788,AAPL
2017-05-22,154.0,154.58,152.91,153.99,22966437,AAPL
2017-05-23,154.9,154.9,153.31,153.8,19918871,AAPL
2017-05-24,153.84,154.17,152.67,153.34,19219154,AAPL
2017-05-25,153.73,154.35,153.03,153.87,19235598,AAPL
2017-05-26,154.0,154.24,153.31,153.61,21927637,AAPL
2017-05-30,153.42,154.43,153.33,153.67,20126851,AAPL
2017-05-31,153.97,154.17,152.38,152.76,24451164,AAPL
2017-06-01,153.17,153.33,152.22,153.18,16404088,AAPL
2017-06-02,153.58,155.45,152.89,155.45,27770715,AAPL
2017-06-05,154.34,154.45,153.46,153.93,25331662,AAPL
2017-06-06,153.9,155.81,153.78,154.45,26624926,AAPL
2017-06-07,155.02,155.98,154.48,155.37,21069647,AAPL
2017-06-08,155.25,155.54,154.4,154.99,21250798,AAPL
2017-06-09,155.19,155.19,146.02,148.98,64882657,AAPL
2017-06-12,145.74,146.09,142.51,145.42,72307330,AAPL
2017-06-13,147.16,147.45,145.15,146.59,34165445,AAPL
2017-06-14,147.5,147.5,143.84,145.16,31531232,AAPL
2017-06-15,143.32,144.48,142.21,144.29,32165373,AAPL
2017-06-16,143.78,144.5,142.2,142.27,50361093,AAPL
2017-06-19,143.66,146.74,143.66,146.34,32541404,AAPL
2017-06-20,146.87,146.87,144.94,145.01,24900073,AAPL
2017-06-21,145.52,146.07,144.61,145.87,21265751,AAPL
2017-06-22,145.77,146.7,145.12,145.63,19106294,AAPL
2017-06-23,145.13,147.16,145.11,146.28,35439389,AAPL
2017-06-26,147.17,148.28,145.38,145.82,25692361,AAPL
2017-06-27,145.01,146.16,143.62,143.73,24761891,AAPL
2017-06-28,144.49,146.11,143.16,145.83,22082432,AAPL
2017-06-29,144.71,145.13,142.28,143.68,31499368,AAPL
2017-06-30,144.45,144.96,143.78,144.02,23024107,AAPL
2017-07-03,144.88,145.3,143.1,143.5,14277848,AAPL
2017-07-05,143.69,144.79,142.72,144.09,21569557,AAPL
2017-07-06,143.02,143.5,142.41,142.73,24128782,AAPL
2017-07-07,142.9,144.75,142.9,144.18,19201712,AAPL
2017-07-10,144.11,145.95,143.37,145.06,21090636,AAPL
2017-07-11,144.73,145.85,144.38,145.53,19781836,AAPL
2017-07-12,145.87,146.18,144.82,145.74,24884478,AAPL
2017-07-13,145.5,148.49,145.44,147.77,25199373,AAPL
2017-07-14,147.97,149.33,147.33,149.04,20132061,AAPL
2017-07-17,148.82,150.9,148.57,149.56,23793456,AAPL
2017-07-18,149.2,150.13,148.67,150.08,17868792,AAPL
2017-07-19,150.48,151.42,149.95,151.02,20922969,AAPL
2017-07-20,151.5,151.74,150.19,150.34,17243748,AAPL
2017-07-21,149.99,150.44,148.88,150.27,26252630,AAPL
2017-07-24,150.58,152.44,149.9,152.09,21493160,AAPL
2017-07-25,151.8,153.84,151.8,152.74,18853932,AAPL
2017-07-26,153.35,153.93,153.06,153.46,15780951,AAPL
2017-07-27,153.75,153.99,147.3,150.56,32476337,AAPL
2017-07-28,149.89,150.23,149.19,149.5,17213653,AAPL
2017-07-31,149.9,150.33,148.13,148.73,19845920,AAPL
2017-08-01,149.1,150.22,148.41,150.05,35368645,AAPL
2017-08-02,159.28,159.75,156.16,157.14,69936800,AAPL
2017-08-03,157.05,157.21,155.02,155.57,27097296,AAPL
2017-08-04,156.07,157.4,155.69,156.39,20559852,AAPL
2017-08-07,157.06,158.92,156.67,158.81,21870321,AAPL
2017-08-08,158.6,161.83,158.27,160.08,36205896,AAPL
2017-08-09,159.26,161.27,159.11,161.06,26131530,AAPL
2017-08-10,159.9,160.0,154.63,155.32,40804273,AAPL
2017-08-11,156.6,158.57,156.07,157.48,26257096,AAPL
2017-08-14,159.32,160.21,158.75,159.85,22122734,AAPL
2017-08-15,160.66,162.2,160.14,161.6,29465487,AAPL
2017-08-16,161.94,162.51,160.15,160.95,27671612,AAPL
2017-08-17,160.52,160.71,157.84,157.86,27940565,AAPL
2017-08-18,157.86,159.5,156.72,157.5,27428069,AAPL
2017-08-21,157.5,157.89,155.11,157.21,26368528,AAPL
2017-08-22,158.23,160.0,158.02,159.78,21604585,AAPL
2017-08-23,159.07,160.47,158.88,159.98,19399081,AAPL
2017-08-24,160.43,160.74,158.55,159.27,19818918,AAPL
2017-08-25,159.65,160.56,159.27,159.86,25480063,AAPL
2017-08-28,160.14,162.0,159.93,161.47,25965972,AAPL
2017-08-29,160.1,163.12,160.0,162.91,29516910,AAPL
2017-08-30,163.8,163.89,162.61,163.35,27269584,AAPL
2017-08-31,163.64,164.52,163.48,164.0,26785096,AAPL
2017-09-01,164.8,164.94,163.63,164.05,16591051,AAPL
2017-09-05,163.75,164.25,160.56,162.08,29536314,AAPL
2017-09-06,162.71,162.99,160.52,161.91,21651726,AAPL
2017-09-07,162.09,162.24,160.36,161.26,21928502,AAPL
2017-09-08,160.86,161.15,158.53,158.63,28611535,AAPL
2017-09-11,160.5,162.05,159.89,161.5,31580798,AAPL
2017-09-12,162.61,163.96,158.77,160.86,71714046,AAPL
2017-09-13,159.87,159.96,157.91,159.65,44907361,AAPL
2017-09-14,158.99,159.4,158.09,158.28,23760749,AAPL
2017-09-15,158.47,160.97,158.0,159.88,49114602,AAPL
2017-09-18,160.11,160.5,158.0,158.67,28269435,AAPL
2017-09-19,159.51,159.77,158.44,158.73,20810632,AAPL
2017-09-20,157.9,158.26,153.83,156.07,52951364,AAPL
2017-09-21,155.8,155.8,152.75,153.39,37511661,AAPL
2017-09-22,151.54,152.27,150.56,151.89,46645443,AAPL
2017-09-25,149.99,151.83,149.16,150.55,44387336,AAPL
2017-09-26,151.78,153.92,151.69,153.14,36660045,AAPL
2017-09-27,153.8,154.72,153.54,154.23,25182779,AAPL
2017-09-28,153.89,154.28,152.7,153.28,22005455,AAPL
2017-09-29,153.21,154.13,152.0,154.12,26299810,AAPL
2017-10-02,154.26,154.45,152.72,153.81,18698842,AAPL
2017-10-03,154.01,155.09,153.91,154.48,16230293,AAPL
2017-10-04,153.63,153.86,152.46,153.48,20163750,AAPL
2017-10-05,154.18,155.44,154.05,155.39,21283769,AAPL
2017-10-06,154.97,155.49,154.56,155.3,17407558,AAPL
2017-10-09,155.81,156.73,155.48,155.84,16262923,AAPL
2017-10-10,156.06,158.0,155.1,155.9,15617014,AAPL
2017-10-11,155.97,156.98,155.75,156.55,16905640,AAPL
2017-10-12,156.35,157.37,155.73,156.0,16125054,AAPL
2017-10-13,156.73,157.28,156.41,156.99,16394188,AAPL
2017-10-16,157.9,160.0,157.65,159.88,24121452,AAPL
2017-10-17,159.78,160.87,159.23,160.47,18997275,AAPL
2017-10-18,160.42,160.71,159.6,159.76,16374164,AAPL
2017-10-19,156.75,157.08,155.02,155.98,42584166,AAPL
2017-10-20,156.61,157.75,155.96,156.25,23974146,AAPL
2017-10-23,156.89,157.69,155.5,156.17,21984327,AAPL
2017-10-24,156.29,157.42,156.2,157.1,17757230,AAPL
2017-10-25,156.91,157.55,155.27,156.41,21207098,AAPL
2017-10-26,157.23,157.83,156.78,157.41,17000469,AAPL
2017-10-27,159.29,163.6,158.7,163.05,44454160,AAPL
2017-10-30,163.89,168.07,163.72,166.72,44700772,AAPL
2017-10-31,167.9,169.65,166.94,169.04,36046828,AAPL
2017-11-01,169.87,169.94,165.61,166.89,33637762,AAPL
2017-11-02,166.6,168.5,165.28,168.11,41393373,AAPL
2017-11-03,174.0,174.26,171.12,172.5,59398631,AAPL
2017-11-06,172.36,174.99,171.72,174.25,35026306,AAPL
2017-11-07,173.91,175.25,173.6,174.81,24361485,AAPL
2017-11-08,174.66,176.24,174.33,176.24,24409527,AAPL
2017-11-09,175.11,176.1,173.14,175.88,29482596,AAPL
2017-11-10,175.11,175.38,174.27,174.67,25145500,AAPL
2017-11-13,173.5,174.5,173.4,173.97,16982080,AAPL
2017-11-14,173.04,173.48,171.18,171.34,24782487,AAPL
2017-11-15,169.97,170.32,168.38,169.08,29158070,AAPL
2017-11-16,171.18,171.87,170.3,171.1,23637484,AAPL
2017-11-17,171.04,171.39,169.64,170.15,21899544,AAPL
2017-11-20,170.29,170.56,169.56,169.98,16262447,AAPL
2017-11-21,170.78,173.7,170.78,173.14,25131295,AAPL
2017-11-22,173.36,175.0,173.05,174.96,25588925,AAPL
2017-11-24,175.1,175.5,174.65,174.97,14026673,AAPL
2017-11-27,175.05,175.08,173.34,174.09,20716802,AAPL
2017-11-28,174.3,174.87,171.86,173.07,26428802,AAPL
2017-11-29,172.63,172.92,167.16,169.48,41666364,AAPL
2017-11-30,170.43,172.14,168.44,171.85,41527218,AAPL
2017-12-01,169.95,171.67,168.5,171.05,39759288,AAPL
2017-12-04,172.48,172.62,169.63,169.8,32542385,AAPL
2017-12-05,169.06,171.52,168.4,169.64,27350154,AAPL
2017-12-06,167.5,170.2,166.46,169.01,28560000,AAPL
2017-12-07,169.03,170.44,168.91,169.32,25673308,AAPL
2017-12-08,170.49,171.0,168.82,169.37,23355231,AAPL
2017-12-11,169.2,172.89,168.79,172.67,35273759,AAPL
2017-12-12,172.15,172.39,171.46,171.7,19409230,AAPL
2017-12-13,172.5,173.54,172.0,172.27,23818447,AAPL
2017-12-14,172.4,173.13,171.65,172.22,20476541,AAPL
2017-12-15,173.63,174.17,172.46,173.97,40169307,AAPL
2017-12-18,174.88,177.2,174.86,176.42,29421114,AAPL
2017-12-19,174.99,175.39,174.09,174.54,27436447,AAPL
2017-12-20,174.87,175.42,173.25,174.35,23475649,AAPL
2017-12-21,174.17,176.02,174.1,175.01,20949896,AAPL
2017-12-22,174.68,175.42,174.5,175.01,16349444,AAPL
2017-12-26,170.8,171.47,169.68,170.57,33185536,AAPL
2017-12-27,170.1,170.78,169.71,170.6,21498213,AAPL
2017-12-28,171.0,171.85,170.48,171.08,16480187,AAPL
2017-12-29,170.52,170.59,169.22,169.23,25999922,AAPL
2015-01-02,62.62,62.96,62.07,62.49,12599991,JPM
2015-01-05,62.06,62.28,60.23,60.55,20100577,JPM
2015-01-06,60.64,60.75,58.35,58.98,29074111,JPM
2015-01-07,59.89,59.89,58.66,59.07,23843244,JPM
2015-01-08,59.97,60.9,59.97,60.39,16971056,JPM
2015-01-09,60.72,60.79,59.29,59.34,15396195,JPM
2015-01-12,59.28,59.4,58.27,58.83,15455234,JPM
2015-01-13,59.26,59.7,58.37,58.84,21644739,JPM
2015-01-14,56.91,57.0,55.27,56.81,49602310,JPM
2015-01-15,55.73,56.61,54.5,54.99,42458146,JPM
2015-01-16,54.66,56.0,54.64,55.93,29368910,JPM
2015-01-20,56.04,56.39,55.42,55.71,23477689,JPM
2015-01-21,55.45,56.42,55.19,55.89,21842362,JPM
2015-01-22,56.38,57.73,55.96,57.59,31423538,JPM
2015-01-23,57.72,57.87,56.66,56.68,15458254,JPM
2015-01-26,56.41,56.99,56.2,56.77,12577658,JPM
2015-01-27,56.05,56.61,55.76,56.2,15220526,JPM
2015-01-28,56.62,56.68,54.75,54.75,24354354,JPM
2015-01-29,55.27,55.89,54.68,55.67,20393264,JPM
2015-01-30,54.99,55.5,54.37,54.38,26943713,JPM
2015-02-02,54.53,55.65,54.27,55.47,20308885,JPM
2015-02-03,55.91,56.78,55.87,56.72,18812501,JPM
2015-02-04,56.32,57.07,56.28,56.38,14934076,JPM
2015-02-05,56.86,57.04,56.46,56.77,11293901,JPM
2015-02-06,57.75,58.73,57.54,57.89,25214001,JPM
2015-02-09,57.42,58.1,57.23,57.82,14372365,JPM
2015-02-10,58.42,58.71,58.05,58.46,16367266,JPM
2015-02-11,58.06,58.66,57.84,58.37,13061925,JPM
2015-02-12,58.93,59.71,58.55,59.57,23211327,JPM
2015-02-13,59.46,60.22,59.34,59.67,16479114,JPM
2015-02-17,59.36,60.14,59.32,60.1,15308763,JPM
2015-02-18,59.79,59.83,59.12,59.37,14278117,JPM
2015-02-19,59.15,59.48,58.8,59.23,11256543,JPM
2015-02-20,58.96,59.89,58.35,59.8,15379042,JPM
2015-02-23,59.5,59.53,58.8,59.35,16813999,JPM
2015-02-24,60.25,61.25,60.08,60.82,22937701,JPM
2015-02-25,60.76,61.27,60.75,61.14,18307912,JPM
2015-02-26,61.03,61.7,60.91,61.58,15444802,JPM
2015-02-27,61.13,61.92,61.13,61.28,15225935,JPM
2015-03-02,61.24,61.83,61.03,61.77,13047328,JPM
2015-03-03,61.65,61.99,61.5,61.97,13707655,JPM
2015-03-04,61.64,62.17,61.35,62.13,16626413,JPM
2015-03-05,62.2,62.23,61.6,62.0,10931262,JPM
2015-03-06,62.16,62.87,60.8,60.89,22719177,JPM
2015-03-09,60.84,61.63,60.8,61.5,13001473,JPM
2015-03-10,60.76,61.01,59.96,59.96,16357724,JPM
2015-03-11,60.13,60.65,59.96,60.24,13015567,JPM
2015-03-12,60.65,61.45,60.65,61.37,18159558,JPM
2015-03-13,61.4,61.86,60.43,61.0,16506155,JPM
2015-03-16,61.5,61.92,61.25,61.85,15182859,JPM
2015-03-17,61.34,61.66,60.92,61.61,11718327,JPM
2015-03-18,61.39,62.05,61.08,61.75,15697854,JPM
2015-03-19,61.57,61.65,60.76,61.2,11523785,JPM
2015-03-20,61.32,62.1,61.15,61.75,18368347,JPM
2015-03-23,61.75,62.08,61.12,61.14,15112872,JPM
2015-03-24,60.97,61.24,60.45,60.46,12128693,JPM
2015-03-25,60.53,60.64,59.59,59.61,14950859,JPM
2015-03-26,59.46,59.79,58.87,59.54,14039559,JPM
2015-03-27,59.49,59.78,59.0,59.55,11755819,JPM
2015-03-30,60.88,61.46,60.61,60.96,20656523,JPM
2015-03-31,60.72,60.94,60.42,60.58,17346667,JPM
2015-04-01,60.41,60.57,59.73,59.95,18100587,JPM
2015-04-02,60.07,60.7,60.0,60.52,12697771,JPM
2015-04-06,59.92,60.75,59.65,60.47,12025243,JPM
2015-04-07,61.15,61.5,60.85,60.85,11505503,JPM
2015-04-08,61.06,61.56,60.94,61.05,11733950,JPM
2015-04-09,61.27,61.58,60.83,61.47,11728495,JPM
2015-04-10,61.35,61.78,61.2,61.7,9869670,JPM
2015-04-13,61.64,62.27,61.5,62.07,15468702,JPM
2015-04-14,62.96,63.61,62.74,63.04,33775406,JPM
2015-04-15,63.08,64.48,63.01,64.21,28732225,JPM
2015-04-16,64.08,64.27,63.66,63.81,16640454,JPM
2015-04-17,63.25,63.4,62.49,62.84,20221236,JPM
2015-04-20,63.22,63.52,63.14,63.24,12755309,JPM
2015-04-21,63.33,63.6,62.13,62.31,14985119,JPM
2015-04-22,62.65,63.15,62.03,62.94,14484658,JPM
2015-04-23,62.79,63.21,62.6,62.8,12851257,JPM
2015-04-24,62.63,62.84,62.34,62.6,9597525,JPM
2015-04-27,62.7,63.15,62.31,62.34,11146409,JPM
2015-04-28,62.49,62.78,61.77,62.76,12307828,JPM
2015-04-29,62.56,63.89,62.46,63.6,17601215,JPM
2015-04-30,63.58,63.88,62.92,63.26,16840865,JPM
2015-05-01,63.7,63.87,63.33,63.61,11640805,JPM
2015-05-04,63.68,64.87,63.64,64.72,14972462,JPM
2015-05-05,64.51,65.32,64.29,64.4,17692369,JPM
2015-05-06,64.53,65.07,63.42,63.92,18087852,JPM
2015-05-07,63.67,64.6,63.25,64.5,15039936,JPM
2015-05-08,64.97,65.65,64.6,65.49,16802611,JPM
2015-05-11,65.26,65.64,65.08,65.45,13799675,JPM
2015-05-12,65.31,65.54,64.76,65.36,12762234,JPM
2015-05-13,65.42,65.63,65.06,65.52,11874274,JPM
2015-05-14,65.83,66.18,65.71,66.05,11855518,JPM
2015-05-15,66.13,66.16,65.44,65.88,11152125,JPM
2015-05-18,65.8,66.54,65.8,66.42,10510893,JPM
2015-05-19,66.77,67.19,66.57,67.01,14282994,JPM
2015-05-20,66.95,67.03,66.4,66.48,12446012,JPM
2015-05-21,66.14,66.68,66.01,66.65,12934474,JPM
2015-05-22,66.63,66.83,66.32,66.47,9296939,JPM
2015-05-26,66.2,66.29,65.31,65.73,15571327,JPM
2015-05-27,65.95,66.65,65.82,66.47,10963652,JPM
2015-05-28,66.36,66.4,65.74,66.2,11797444,JPM
2015-05-29,66.18,66.22,65.36,65.78,14310723,JPM
2015-06-01,65.99,66.66,65.97,66.08,11899261,JPM
2015-06-02,65.83,66.39,65.58,66.02,12784152,JPM
2015-06-03,66.43,67.13,66.27,66.7,12927263,JPM
2015-06-04,66.31,67.05,66.01,66.33,13863283,JPM
2015-06-05,67.37,67.84,67.01,67.42,20801141,JPM
2015-06-08,67.46,67.55,66.81,66.89,14558660,JPM
2015-06-09,66.95,67.27,66.47,67.18,13263493,JPM
2015-06-10,67.59,68.5,67.47,68.26,17478898,JPM
2015-06-11,68.36,68.68,68.15,68.52,13739872,JPM
2015-06-12,68.31,68.54,67.87,68.25,11804741,JPM
2015-06-15,67.58,68.21,67.3,67.99,14082323,JPM
2015-06-16,67.77,68.52,67.62,68.37,11692849,JPM
2015-06-17,68.41,68.68,68.04,68.14,14521889,JPM
2015-06-18,68.35,68.82,67.9,68.78,16759603,JPM
2015-06-19,68.46,68.67,67.92,68.08,21606383,JPM
2015-06-22,68.87,69.29,68.75,68.96,14306669,JPM
2015-06-23,69.35,69.82,69.19,69.75,15736884,JPM
2015-06-24,69.51,69.77,68.91,69.02,16995033,JPM
2015-06-25,69.32,69.48,68.64,68.65,13314291,JPM
